# Engine name: 
# Thu Sep 4 20:35:05 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.1000    426.0000      3.0000     10.0000   1004.6839   3561.6410     24.6981      1.1906      1.1268   1728.3016    277.2319    307.9384      1.5731      1.7473      1.0000 
     3.1000    433.0000      3.0000     10.0000   1004.6839   3564.0960     24.7037      1.1906      1.1269   1728.6573    277.7815    308.3878      1.5759      1.7495      1.0000 
     3.1000    440.0000      3.0000     10.0000   1004.6839   3566.5131     24.7093      1.1906      1.1269   1729.0071    278.3208    308.8289      1.5786      1.7516      1.0000 
     3.1000    447.0000      3.0000     10.0000   1004.6839   3568.8934     24.7149      1.1905      1.1270   1729.3513    278.8500    309.2620      1.5813      1.7537      1.0000 
     3.1000    454.0000      3.0000     10.0000   1004.6839   3571.2380     24.7203      1.1905      1.1271   1729.6901    279.3695    309.6875      1.5839      1.7558      1.0000 
     3.1000    461.0000      3.0000     10.0000   1004.6839   3573.5481     24.7257      1.1905      1.1271   1730.0236    279.8797    310.1055      1.5865      1.7578      1.0000 
     3.1000    468.0000      3.0000     10.0000   1004.6839   3575.8246     24.7309      1.1905      1.1272   1730.3519    280.3807    310.5163      1.5890      1.7598      1.0000 
     3.1000    475.0000      3.0000     10.0000   1004.6839   3578.0686     24.7361      1.1905      1.1273   1730.6753    280.8731    310.9202      1.5915      1.7618      1.0000 
     3.1000    482.0000      3.0000     10.0000   1004.6839   3580.2809     24.7413      1.1905      1.1274   1730.9938    281.3569    311.3173      1.5940      1.7637      1.0000 
     3.1000    489.0000      3.0000     10.0000   1004.6839   3582.4624     24.7464      1.1905      1.1274   1731.3076    281.8326    311.7079      1.5964      1.7656      1.0000 
     3.1000    496.0000      3.0000     10.0000   1004.6839   3584.6140     24.7514      1.1905      1.1275   1731.6169    282.3003    312.0922      1.5987      1.7675      1.0000 
     3.1000    503.0000      3.0000     10.0000   1004.6839   3586.7365     24.7563      1.1905      1.1275   1731.9218    282.7603    312.4703      1.6011      1.7693      1.0000 
     3.1000    510.0000      3.0000     10.0000   1004.6839   3588.8308     24.7612      1.1905      1.1276   1732.2223    283.2128    312.8424      1.6034      1.7711      1.0000 
     3.1000    517.0000      3.0000     10.0000   1004.6839   3590.8975     24.7660      1.1905      1.1277   1732.5187    283.6580    313.2088      1.6056      1.7729      1.0000 
     3.1000    524.0000      3.0000     10.0000   1004.6839   3592.9373     24.7707      1.1905      1.1277   1732.8109    284.0962    313.5695      1.6078      1.7746      1.0000 
     3.1000    531.0000      3.0000     10.0000   1004.6839   3594.9511     24.7754      1.1905      1.1278   1733.0993    284.5276    313.9247      1.6100      1.7763      1.0000 
     3.1000    538.0000      3.0000     10.0000   1004.6839   3596.9394     24.7800      1.1905      1.1279   1733.3837    284.9524    314.2747      1.6121      1.7780      1.0000 
     3.1500     90.0000      3.0000     10.0000   1005.4950   3333.4070     24.3057      1.1910      1.1194   1689.4197    214.9811    259.3017      1.2479      1.5052      1.0000 
     3.1500     97.0000      3.0000     10.0000   1005.4950   3343.9826     24.3295      1.1909      1.1197   1691.0853    218.4721    261.8470      1.2669      1.5185      1.0000 
     3.1500    104.0000      3.0000     10.0000   1005.4950   3353.8543     24.3517      1.1909      1.1200   1692.6340    221.6593    264.1934      1.2842      1.5307      1.0000 
     3.1500    111.0000      3.0000     10.0000   1005.4950   3363.1116     24.3726      1.1909      1.1203   1694.0809    224.5885    266.3680      1.3001      1.5419      1.0000 
     3.1500    118.0000      3.0000     10.0000   1005.4950   3371.8280     24.3923      1.1909      1.1206   1695.4387    227.2958    268.3927      1.3147      1.5524      1.0000 
     3.1500    125.0000      3.0000     10.0000   1005.4950   3380.0642     24.4109      1.1909      1.1209   1696.7174    229.8105    270.2858      1.3283      1.5622      1.0000 
     3.1500    132.0000      3.0000     10.0000   1005.4950   3387.8714     24.4286      1.1909      1.1211   1697.9259    232.1567    272.0622      1.3409      1.5713      1.0000 
     3.1500    139.0000      3.0000     10.0000   1005.4950   3395.2928     24.4454      1.1909      1.1214   1699.0713    234.3541    273.7348      1.3526      1.5799      1.0000 
     3.1500    146.0000      3.0000     10.0000   1005.4950   3402.3654     24.4615      1.1909      1.1216   1700.1599    236.4193    275.3143      1.3637      1.5880      1.0000 
     3.1500    153.0000      3.0000     10.0000   1005.4950   3409.1212     24.4768      1.1909      1.1218   1701.1969    238.3665    276.8099      1.3741      1.5957      1.0000 
     3.1500    160.0000      3.0000     10.0000   1005.4950   3415.5878     24.4915      1.1908      1.1220   1702.1871    240.2076    278.2297      1.3839      1.6029      1.0000 
     3.1500    167.0000      3.0000     10.0000   1005.4950   3421.7894     24.5056      1.1908      1.1222   1703.1344    241.9528    279.5804      1.3932      1.6098      1.0000 
     3.1500    174.0000      3.0000     10.0000   1005.4950   3427.7473     24.5192      1.1908      1.1224   1704.0423    243.6110    280.8682      1.4020      1.6164      1.0000 
     3.1500    181.0000      3.0000     10.0000   1005.4950   3433.4801     24.5323      1.1908      1.1226   1704.9141    245.1900    282.0983      1.4103      1.6226      1.0000 
     3.1500    188.0000      3.0000     10.0000   1005.4950   3439.0047     24.5449      1.1908      1.1228   1705.7523    246.6965    283.2754      1.4183      1.6286      1.0000 
     3.1500    195.0000      3.0000     10.0000   1005.4950   3444.3358     24.5571      1.1908      1.1229   1706.5595    248.1366    284.4036      1.4259      1.6343      1.0000 
     3.1500    202.0000      3.0000     10.0000   1005.4950   3449.4867     24.5689      1.1908      1.1231   1707.3379    249.5153    285.4865      1.4332      1.6398      1.0000 
     3.1500    209.0000      3.0000     10.0000   1005.4950   3454.4695     24.5803      1.1908      1.1232   1708.0894    250.8375    286.5275      1.4401      1.6450      1.0000 
     3.1500    216.0000      3.0000     10.0000   1005.4950   3459.2951     24.5913      1.1908      1.1234   1708.8158    252.1073    287.5295      1.4468      1.6501      1.0000 
     3.1500    223.0000      3.0000     10.0000   1005.4950   3463.9730     24.6020      1.1908      1.1235   1709.5187    253.3284    288.4952      1.4532      1.6550      1.0000 
     3.1500    230.0000      3.0000     10.0000   1005.4950   3468.5124     24.6125      1.1908      1.1237   1710.1996    254.5043    289.4268      1.4594      1.6596      1.0000 
     3.1500    237.0000      3.0000     10.0000   1005.4950   3472.9213     24.6226      1.1908      1.1238   1710.8598    255.6378    290.3267      1.4653      1.6642      1.0000 
     3.1500    244.0000      3.0000     10.0000   1005.4950   3477.2070     24.6324      1.1908      1.1240   1711.5006    256.7319    291.1968      1.4710      1.6685      1.0000 
     3.1500    251.0000      3.0000     10.0000   1005.4950   3481.3766     24.6420      1.1907      1.1241   1712.1229    257.7889    292.0389      1.4766      1.6727      1.0000 
     3.1500    258.0000      3.0000     10.0000   1005.4950   3485.4360     24.6514      1.1907      1.1242   1712.7278    258.8112    292.8546      1.4819      1.6768      1.0000 
     3.1500    265.0000      3.0000     10.0000   1005.4950   3489.3912     24.6605      1.1907      1.1243   1713.3164    259.8008    293.6455      1.4870      1.6808      1.0000 
     3.1500    272.0000      3.0000     10.0000   1005.4950   3493.2474     24.6693      1.1907      1.1245   1713.8893    260.7596    294.4129      1.4920      1.6846      1.0000 
     3.1500    279.0000      3.0000     10.0000   1005.4950   3497.0096     24.6780      1.1907      1.1246   1714.4474    261.6893    295.1581      1.4969      1.6883      1.0000 
     3.1500    286.0000      3.0000     10.0000   1005.4950   3500.6823     24.6865      1.1907      1.1247   1714.9915    262.5916    295.8823      1.5015      1.6919      1.0000 
     3.1500    293.0000      3.0000     10.0000   1005.4950   3504.2697     24.6948      1.1907      1.1248   1715.5223    263.4679    296.5865      1.5061      1.6954      1.0000 
     3.1500    300.0000      3.0000     10.0000   1005.4950   3507.7758     24.7028      1.1907      1.1249   1716.0403    264.3196    297.2718      1.5105      1.6988      1.0000 
     3.1500    307.0000      3.0000     10.0000   1005.4950   3511.2041     24.7108      1.1907      1.1250   1716.5461    265.1480    297.9391      1.5148      1.7021      1.0000 
     3.1500    314.0000      3.0000     10.0000   1005.4950   3514.5583     24.7185      1.1907      1.1251   1717.0404    265.9541    298.5893      1.5190      1.7054      1.0000 
     3.1500    321.0000      3.0000     10.0000   1005.4950   3517.8414     24.7261      1.1907      1.1252   1717.5235    266.7392    299.2231      1.5230      1.7085      1.0000 
     3.1500    328.0000      3.0000     10.0000   1005.4950   3521.0564     24.7336      1.1907      1.1253   1717.9961    267.5041    299.8414      1.5270      1.7116      1.0000 
     3.1500    335.0000      3.0000     10.0000   1005.4950   3524.2062     24.7408      1.1907      1.1254   1718.4585    268.2499    300.4448      1.5308      1.7145      1.0000 
     3.1500    342.0000      3.0000     10.0000   1005.4950   3527.2934     24.7480      1.1907      1.1255   1718.9112    268.9774    301.0340      1.5346      1.7174      1.0000 
     3.1500    349.0000      3.0000     10.0000   1005.4950   3530.3204     24.7550      1.1907      1.1256   1719.3546    269.6874    301.6096      1.5382      1.7203      1.0000 
     3.1500    356.0000      3.0000     10.0000   1005.4950   3533.2897     24.7619      1.1907      1.1257   1719.7890    270.3808    302.1721      1.5418      1.7231      1.0000 
     3.1500    363.0000      3.0000     10.0000   1005.4950   3536.2033     24.7687      1.1907      1.1258   1720.2148    271.0581    302.7222      1.5453      1.7258      1.0000 
     3.1500    370.0000      3.0000     10.0000   1005.4950   3539.0635     24.7753      1.1907      1.1259   1720.6323    271.7202    303.2603      1.5487      1.7284      1.0000 
     3.1500    377.0000      3.0000     10.0000   1005.4950   3541.8721     24.7818      1.1907      1.1260   1721.0418    272.3676    303.7870      1.5520      1.7310      1.0000 
     3.1500    384.0000      3.0000     10.0000   1005.4950   3544.6309     24.7882      1.1906      1.1260   1721.4437    273.0009    304.3026      1.5552      1.7335      1.0000 
     3.1500    391.0000      3.0000     10.0000   1005.4950   3547.3419     24.7945      1.1906      1.1261   1721.8381    273.6207    304.8076      1.5584      1.7360      1.0000 
     3.1500    398.0000      3.0000     10.0000   1005.4950   3550.0065     24.8007      1.1906      1.1262   1722.2255    274.2275    305.3023      1.5615      1.7384      1.0000 
     3.1500    405.0000      3.0000     10.0000   1005.4950   3552.6264     24.8068      1.1906      1.1263   1722.6059    274.8218    305.7873      1.5645      1.7408      1.0000 
     3.1500    412.0000      3.0000     10.0000   1005.4950   3555.2031     24.8128      1.1906      1.1264   1722.9797    275.4041    306.2628      1.5675      1.7431      1.0000 
     3.1500    419.0000      3.0000     10.0000   1005.4950   3557.7381     24.8187      1.1906      1.1264   1723.3471    275.9748    306.7291      1.5704      1.7454      1.0000 
     3.1500    426.0000      3.0000     10.0000   1005.4950   3560.2326     24.8245      1.1906      1.1265   1723.7083    276.5343    307.1867      1.5733      1.7477      1.0000 
     3.1500    433.0000      3.0000     10.0000   1005.4950   3562.6879     24.8302      1.1906      1.1266   1724.0635    277.0832    307.6357      1.5761      1.7499      1.0000 
     3.1500    440.0000      3.0000     10.0000   1005.4950   3565.1054     24.8359      1.1906      1.1267   1724.4128    277.6216    308.0766      1.5788      1.7520      1.0000 
     3.1500    447.0000      3.0000     10.0000   1005.4950   3567.4861     24.8414      1.1906      1.1267   1724.7566    278.1501    308.5095      1.5815      1.7541      1.0000 
     3.1500    454.0000      3.0000     10.0000   1005.4950   3569.8311     24.8469      1.1906      1.1268   1725.0949    278.6688    308.9347      1.5841      1.7562      1.0000 
     3.1500    461.0000      3.0000     10.0000   1005.4950   3572.1416     24.8523      1.1906      1.1269   1725.4279    279.1783    309.3526      1.5867      1.7582      1.0000 
     3.1500    468.0000      3.0000     10.0000   1005.4950   3574.4186     24.8576      1.1906      1.1269   1725.7558    279.6786    309.7632      1.5893      1.7602      1.0000 
     3.1500    475.0000      3.0000     10.0000   1005.4950   3576.6630     24.8629      1.1906      1.1270   1726.0787    280.1703    310.1669      1.5918      1.7622      1.0000 
     3.1500    482.0000      3.0000     10.0000   1005.4950   3578.8757     24.8680      1.1906      1.1271   1726.3968    280.6535    310.5639      1.5942      1.7641      1.0000 
     3.1500    489.0000      3.0000     10.0000   1005.4950   3581.0577     24.8731      1.1906      1.1271   1726.7102    281.1285    310.9543      1.5966      1.7660      1.0000 
     3.1500    496.0000      3.0000     10.0000   1005.4950   3583.2098     24.8782      1.1906      1.1272   1727.0191    281.5956    311.3385      1.5990      1.7679      1.0000 
     3.1500    503.0000      3.0000     10.0000   1005.4950   3585.3329     24.8831      1.1906      1.1273   1727.3235    282.0549    311.7165      1.6013      1.7697      1.0000 
     3.1500    510.0000      3.0000     10.0000   1005.4950   3587.4276     24.8880      1.1906      1.1273   1727.6237    282.5069    312.0885      1.6036      1.7715      1.0000 
     3.1500    517.0000      3.0000     10.0000   1005.4950   3589.4948     24.8929      1.1906      1.1274   1727.9196    282.9515    312.4548      1.6059      1.7733      1.0000 
     3.1500    524.0000      3.0000     10.0000   1005.4950   3591.5352     24.8976      1.1906      1.1275   1728.2115    283.3892    312.8154      1.6081      1.7751      1.0000 
     3.1500    531.0000      3.0000     10.0000   1005.4950   3593.5495     24.9024      1.1906      1.1275   1728.4995    283.8200    313.1706      1.6103      1.7768      1.0000 
     3.1500    538.0000      3.0000     10.0000   1005.4950   3595.5384     24.9070      1.1906      1.1276   1728.7836    284.2443    313.5204      1.6124      1.7785      1.0000 
     3.2000     90.0000      3.0000     10.0000   1006.2880   3331.7763     24.4268      1.1909      1.1191   1684.9293    214.4144    258.6271      1.2479      1.5053      1.0000 
     3.2000     97.0000      3.0000     10.0000   1006.2880   3342.3418     24.4507      1.1909      1.1195   1686.5905    217.8969    261.1669      1.2670      1.5186      1.0000 
     3.2000    104.0000      3.0000     10.0000   1006.2880   3352.2042     24.4730      1.1909      1.1198   1688.1351    221.0765    263.5083      1.2843      1.5308      1.0000 
     3.2000    111.0000      3.0000     10.0000   1006.2880   3361.4530     24.4940      1.1909      1.1201   1689.5783    223.9987    265.6782      1.3001      1.5420      1.0000 
     3.2000    118.0000      3.0000     10.0000   1006.2880   3370.1614     24.5138      1.1908      1.1204   1690.9325    226.6995    267.6987      1.3148      1.5525      1.0000 
     3.2000    125.0000      3.0000     10.0000   1006.2880   3378.3903     24.5325      1.1908      1.1207   1692.2081    229.2083    269.5878      1.3283      1.5623      1.0000 
     3.2000    132.0000      3.0000     10.0000   1006.2880   3386.1906     24.5502      1.1908      1.1209   1693.4135    231.5490    271.3606      1.3409      1.5715      1.0000 
     3.2000    139.0000      3.0000     10.0000   1006.2880   3393.6056     24.5671      1.1908      1.1211   1694.5560    233.7413    273.0297      1.3527      1.5801      1.0000 
     3.2000    146.0000      3.0000     10.0000   1006.2880   3400.6722     24.5833      1.1908      1.1214   1695.6419    235.8018    274.6060      1.3637      1.5882      1.0000 
     3.2000    153.0000      3.0000     10.0000   1006.2880   3407.4224     24.5987      1.1908      1.1216   1696.6763    237.7445    276.0987      1.3741      1.5958      1.0000 
     3.2000    160.0000      3.0000     10.0000   1006.2880   3413.8837     24.6135      1.1908      1.1218   1697.6641    239.5813    277.5157      1.3840      1.6031      1.0000 
     3.2000    167.0000      3.0000     10.0000   1006.2880   3420.0803     24.6277      1.1908      1.1220   1698.6090    241.3226    278.8639      1.3932      1.6100      1.0000 
     3.2000    174.0000      3.0000     10.0000   1006.2880   3426.0334     24.6413      1.1908      1.1222   1699.5148    242.9771    280.1492      1.4020      1.6165      1.0000 
     3.2000    181.0000      3.0000     10.0000   1006.2880   3431.7617     24.6544      1.1908      1.1224   1700.3844    244.5526    281.3770      1.4104      1.6228      1.0000 
     3.2000    188.0000      3.0000     10.0000   1006.2880   3437.2820     24.6671      1.1908      1.1225   1701.2206    246.0558    282.5518      1.4184      1.6288      1.0000 
     3.2000    195.0000      3.0000     10.0000   1006.2880   3442.6091     24.6794      1.1908      1.1227   1702.0259    247.4926    283.6779      1.4260      1.6345      1.0000 
     3.2000    202.0000      3.0000     10.0000   1006.2880   3447.7562     24.6912      1.1907      1.1229   1702.8024    248.8683    284.7589      1.4333      1.6400      1.0000 
     3.2000    209.0000      3.0000     10.0000   1006.2880   3452.7353     24.7026      1.1907      1.1230   1703.5522    250.1876    285.7980      1.4402      1.6452      1.0000 
     3.2000    216.0000      3.0000     10.0000   1006.2880   3457.5573     24.7138      1.1907      1.1232   1704.2769    251.4547    286.7982      1.4469      1.6503      1.0000 
     3.2000    223.0000      3.0000     10.0000   1006.2880   3462.2320     24.7245      1.1907      1.1233   1704.9782    252.6732    287.7622      1.4533      1.6551      1.0000 
     3.2000    230.0000      3.0000     10.0000   1006.2880   3466.7681     24.7350      1.1907      1.1235   1705.6576    253.8465    288.6922      1.4595      1.6598      1.0000 
     3.2000    237.0000      3.0000     10.0000   1006.2880   3471.1739     24.7452      1.1907      1.1236   1706.3163    254.9777    289.5906      1.4654      1.6644      1.0000 
     3.2000    244.0000      3.0000     10.0000   1006.2880   3475.4568     24.7551      1.1907      1.1237   1706.9555    256.0694    290.4592      1.4711      1.6687      1.0000 
     3.2000    251.0000      3.0000     10.0000   1006.2880   3479.6235     24.7647      1.1907      1.1239   1707.5764    257.1242    291.2999      1.4767      1.6729      1.0000 
     3.2000    258.0000      3.0000     10.0000   1006.2880   3483.6803     24.7741      1.1907      1.1240   1708.1800    258.1444    292.1143      1.4820      1.6770      1.0000 
     3.2000    265.0000      3.0000     10.0000   1006.2880   3487.6329     24.7832      1.1907      1.1241   1708.7672    259.1319    292.9038      1.4872      1.6810      1.0000 
     3.2000    272.0000      3.0000     10.0000   1006.2880   3491.4867     24.7922      1.1907      1.1242   1709.3389    260.0887    293.6700      1.4922      1.6848      1.0000 
     3.2000    279.0000      3.0000     10.0000   1006.2880   3495.2465     24.8009      1.1907      1.1243   1709.8958    261.0166    294.4140      1.4970      1.6885      1.0000 
     3.2000    286.0000      3.0000     10.0000   1006.2880   3498.9168     24.8094      1.1907      1.1245   1710.4387    261.9170    295.1370      1.5017      1.6921      1.0000 
     3.2000    293.0000      3.0000     10.0000   1006.2880   3502.5020     24.8177      1.1907      1.1246   1710.9682    262.7916    295.8402      1.5062      1.6956      1.0000 
     3.2000    300.0000      3.0000     10.0000   1006.2880   3506.0060     24.8258      1.1907      1.1247   1711.4851    263.6416    296.5244      1.5106      1.6991      1.0000 
     3.2000    307.0000      3.0000     10.0000   1006.2880   3509.4323     24.8338      1.1907      1.1248   1711.9899    264.4683    297.1907      1.5149      1.7024      1.0000 
     3.2000    314.0000      3.0000     10.0000   1006.2880   3512.7845     24.8416      1.1907      1.1249   1712.4830    265.2728    297.8399      1.5191      1.7056      1.0000 
     3.2000    321.0000      3.0000     10.0000   1006.2880   3516.0657     24.8492      1.1907      1.1250   1712.9652    266.0563    298.4729      1.5232      1.7087      1.0000 
     3.2000    328.0000      3.0000     10.0000   1006.2880   3519.2789     24.8567      1.1907      1.1251   1713.4367    266.8198    299.0903      1.5271      1.7118      1.0000 
     3.2000    335.0000      3.0000     10.0000   1006.2880   3522.4270     24.8640      1.1906      1.1252   1713.8982    267.5641    299.6928      1.5310      1.7148      1.0000 
     3.2000    342.0000      3.0000     10.0000   1006.2880   3525.5124     24.8712      1.1906      1.1253   1714.3499    268.2902    300.2812      1.5347      1.7177      1.0000 
     3.2000    349.0000      3.0000     10.0000   1006.2880   3528.5378     24.8783      1.1906      1.1254   1714.7923    268.9989    300.8560      1.5384      1.7206      1.0000 
     3.2000    356.0000      3.0000     10.0000   1006.2880   3531.5055     24.8852      1.1906      1.1254   1715.2258    269.6909    301.4178      1.5419      1.7233      1.0000 
     3.2000    363.0000      3.0000     10.0000   1006.2880   3534.4176     24.8920      1.1906      1.1255   1715.6507    270.3670    301.9671      1.5454      1.7260      1.0000 
     3.2000    370.0000      3.0000     10.0000   1006.2880   3537.2763     24.8987      1.1906      1.1256   1716.0674    271.0278    302.5046      1.5488      1.7287      1.0000 
     3.2000    377.0000      3.0000     10.0000   1006.2880   3540.0835     24.9052      1.1906      1.1257   1716.4760    271.6740    303.0305      1.5521      1.7313      1.0000 
     3.2000    384.0000      3.0000     10.0000   1006.2880   3542.8410     24.9116      1.1906      1.1258   1716.8771    272.3061    303.5455      1.5554      1.7338      1.0000 
     3.2000    391.0000      3.0000     10.0000   1006.2880   3545.5505     24.9180      1.1906      1.1259   1717.2707    272.9248    304.0498      1.5586      1.7363      1.0000 
     3.2000    398.0000      3.0000     10.0000   1006.2880   3548.2139     24.9242      1.1906      1.1260   1717.6573    273.5305    304.5440      1.5617      1.7387      1.0000 
     3.2000    405.0000      3.0000     10.0000   1006.2880   3550.8326     24.9303      1.1906      1.1260   1718.0370    274.1237    305.0284      1.5647      1.7411      1.0000 
     3.2000    412.0000      3.0000     10.0000   1006.2880   3553.4081     24.9364      1.1906      1.1261   1718.4100    274.7049    305.5033      1.5677      1.7435      1.0000 
     3.2000    419.0000      3.0000     10.0000   1006.2880   3555.9418     24.9423      1.1906      1.1262   1718.7767    275.2746    305.9691      1.5706      1.7457      1.0000 
     3.2000    426.0000      3.0000     10.0000   1006.2880   3558.4352     24.9481      1.1906      1.1263   1719.1371    275.8332    306.4261      1.5735      1.7480      1.0000 
     3.2000    433.0000      3.0000     10.0000   1006.2880   3560.8895     24.9539      1.1906      1.1263   1719.4916    276.3811    306.8747      1.5763      1.7502      1.0000 
     3.2000    440.0000      3.0000     10.0000   1006.2880   3563.3059     24.9596      1.1906      1.1264   1719.8402    276.9186    307.3150      1.5790      1.7523      1.0000 
     3.2000    447.0000      3.0000     10.0000   1006.2880   3565.6855     24.9651      1.1906      1.1265   1720.1833    277.4461    307.7475      1.5817      1.7544      1.0000 
     3.2000    454.0000      3.0000     10.0000   1006.2880   3568.0296     24.9706      1.1906      1.1266   1720.5209    277.9640    308.1723      1.5843      1.7565      1.0000 
     3.2000    461.0000      3.0000     10.0000   1006.2880   3570.3391     24.9761      1.1906      1.1266   1720.8533    278.4725    308.5897      1.5869      1.7586      1.0000 
     3.2000    468.0000      3.0000     10.0000   1006.2880   3572.6152     24.9814      1.1906      1.1267   1721.1805    278.9721    308.9999      1.5895      1.7606      1.0000 
     3.2000    475.0000      3.0000     10.0000   1006.2880   3574.8586     24.9867      1.1906      1.1268   1721.5028    279.4629    309.4032      1.5920      1.7625      1.0000 
     3.2000    482.0000      3.0000     10.0000   1006.2880   3577.0705     24.9919      1.1906      1.1268   1721.8203    279.9453    309.7998      1.5944      1.7645      1.0000 
     3.2000    489.0000      3.0000     10.0000   1006.2880   3579.2517     24.9970      1.1906      1.1269   1722.1331    280.4195    310.1899      1.5968      1.7664      1.0000 
     3.2000    496.0000      3.0000     10.0000   1006.2880   3581.4030     25.0021      1.1906      1.1270   1722.4414    280.8858    310.5737      1.5992      1.7682      1.0000 
     3.2000    503.0000      3.0000     10.0000   1006.2880   3583.5252     25.0070      1.1906      1.1270   1722.7453    281.3444    310.9513      1.6015      1.7701      1.0000 
     3.2000    510.0000      3.0000     10.0000   1006.2880   3585.6192     25.0120      1.1906      1.1271   1723.0449    281.7956    311.3231      1.6038      1.7719      1.0000 
     3.2000    517.0000      3.0000     10.0000   1006.2880   3587.6857     25.0168      1.1905      1.1271   1723.3403    282.2396    311.6890      1.6061      1.7737      1.0000 
     3.2000    524.0000      3.0000     10.0000   1006.2880   3589.7254     25.0216      1.1905      1.1272   1723.6316    282.6765    312.0493      1.6083      1.7754      1.0000 
     3.2000    531.0000      3.0000     10.0000   1006.2880   3591.7390     25.0264      1.1905      1.1273   1723.9190    283.1067    312.4042      1.6105      1.7771      1.0000 
     3.2000    538.0000      3.0000     10.0000   1006.2880   3593.7271     25.0311      1.1905      1.1273   1724.2026    283.5302    312.7538      1.6126      1.7788      1.0000 
     3.2500     90.0000      3.0000     10.0000   1007.0636   3329.8943     24.5454      1.1908      1.1190   1680.4795    213.8521    257.9566      1.2480      1.5053      1.0000 
     3.2500     97.0000      3.0000     10.0000   1007.0636   3340.4459     24.5694      1.1907      1.1193   1682.1358    217.3261    260.4906      1.2670      1.5186      1.0000 
     3.2500    104.0000      3.0000     10.0000   1007.0636   3350.2954     24.5919      1.1907      1.1196   1683.6759    220.4979    262.8267      1.2843      1.5308      1.0000 
     3.2500    111.0000      3.0000     10.0000   1007.0636   3359.5323     24.6129      1.1907      1.1199   1685.1149    223.4129    264.9918      1.3002      1.5421      1.0000 
     3.2500    118.0000      3.0000     10.0000   1007.0636   3368.2295     24.6328      1.1907      1.1202   1686.4652    226.1072    267.0078      1.3148      1.5526      1.0000 
     3.2500    125.0000      3.0000     10.0000   1007.0636   3376.4479     24.6516      1.1907      1.1205   1687.7371    228.6100    268.8927      1.3283      1.5624      1.0000 
     3.2500    132.0000      3.0000     10.0000   1007.0636   3384.2384     24.6694      1.1907      1.1207   1688.9390    230.9450    270.6616      1.3410      1.5716      1.0000 
     3.2500    139.0000      3.0000     10.0000   1007.0636   3391.6441     24.6864      1.1907      1.1209   1690.0783    233.1321    272.3271      1.3527      1.5802      1.0000 
     3.2500    146.0000      3.0000     10.0000   1007.0636   3398.7019     24.7026      1.1907      1.1212   1691.1610    235.1877    273.9001      1.3638      1.5883      1.0000 
     3.2500    153.0000      3.0000     10.0000   1007.0636   3405.4437     24.7181      1.1907      1.1214   1692.1926    237.1258    275.3896      1.3742      1.5959      1.0000 
     3.2500    160.0000      3.0000     10.0000   1007.0636   3411.8971     24.7329      1.1907      1.1216   1693.1776    238.9583    276.8035      1.3840      1.6032      1.0000 
     3.2500    167.0000      3.0000     10.0000   1007.0636   3418.0861     24.7471      1.1907      1.1218   1694.1199    240.6955    278.1489      1.3933      1.6101      1.0000 
     3.2500    174.0000      3.0000     10.0000   1007.0636   3424.0320     24.7608      1.1907      1.1220   1695.0231    242.3461    279.4315      1.4021      1.6167      1.0000 
     3.2500    181.0000      3.0000     10.0000   1007.0636   3429.7535     24.7740      1.1906      1.1222   1695.8903    243.9179    280.6567      1.4105      1.6229      1.0000 
     3.2500    188.0000      3.0000     10.0000   1007.0636   3435.2672     24.7868      1.1906      1.1223   1696.7242    245.4176    281.8292      1.4185      1.6289      1.0000 
     3.2500    195.0000      3.0000     10.0000   1007.0636   3440.5879     24.7991      1.1906      1.1225   1697.5273    246.8512    282.9530      1.4261      1.6346      1.0000 
     3.2500    202.0000      3.0000     10.0000   1007.0636   3445.7290     24.8109      1.1906      1.1227   1698.3017    248.2237    284.0318      1.4333      1.6401      1.0000 
     3.2500    209.0000      3.0000     10.0000   1007.0636   3450.7023     24.8225      1.1906      1.1228   1699.0493    249.5400    285.0688      1.4403      1.6454      1.0000 
     3.2500    216.0000      3.0000     10.0000   1007.0636   3455.5187     24.8336      1.1906      1.1230   1699.7721    250.8042    286.0670      1.4470      1.6504      1.0000 
     3.2500    223.0000      3.0000     10.0000   1007.0636   3460.1880     24.8444      1.1906      1.1231   1700.4715    252.0200    287.0291      1.4534      1.6553      1.0000 
     3.2500    230.0000      3.0000     10.0000   1007.0636   3464.7190     24.8549      1.1906      1.1232   1701.1490    253.1906    287.9573      1.4596      1.6600      1.0000 
     3.2500    237.0000      3.0000     10.0000   1007.0636   3469.1197     24.8652      1.1906      1.1234   1701.8059    254.3193    288.8539      1.4655      1.6645      1.0000 
     3.2500    244.0000      3.0000     10.0000   1007.0636   3473.3978     24.8751      1.1906      1.1235   1702.4435    255.4086    289.7208      1.4712      1.6689      1.0000 
     3.2500    251.0000      3.0000     10.0000   1007.0636   3477.5598     24.8848      1.1906      1.1236   1703.0627    256.4610    290.5599      1.4768      1.6731      1.0000 
     3.2500    258.0000      3.0000     10.0000   1007.0636   3481.6120     24.8942      1.1906      1.1238   1703.6647    257.4789    291.3727      1.4821      1.6772      1.0000 
