# Engine name: 
# Thu Sep 4 20:43:00 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.1500    412.0000      3.0000     10.0000      0.0000   3142.3469     27.4703      1.1522      1.1262   1538.7472    244.3161    270.5279      1.5571      1.7241      1.0000 
     3.1500    419.0000      3.0000     10.0000      0.0000   3143.9130     27.4744      1.1522      1.1263   1538.9693    244.7810    270.8824      1.5598      1.7261      1.0000 
     3.1500    426.0000      3.0000     10.0000      0.0000   3145.4524     27.4784      1.1522      1.1264   1539.1874    245.2363    271.2295      1.5625      1.7281      1.0000 
     3.1500    433.0000      3.0000     10.0000      0.0000   3146.9659     27.4824      1.1523      1.1265   1539.4016    245.6824    271.5696      1.5651      1.7300      1.0000 
     3.1500    440.0000      3.0000     10.0000      0.0000   3148.4544     27.4864      1.1523      1.1265   1539.6121    246.1195    271.9030      1.5677      1.7319      1.0000 
     3.1500    447.0000      3.0000     10.0000      0.0000   3149.9188     27.4902      1.1523      1.1266   1539.8190    246.5480    272.2298      1.5702      1.7338      1.0000 
     3.1500    454.0000      3.0000     10.0000      0.0000   3151.3596     27.4940      1.1523      1.1267   1540.0224    246.9681    272.5503      1.5727      1.7356      1.0000 
     3.1500    461.0000      3.0000     10.0000      0.0000   3152.7778     27.4978      1.1524      1.1268   1540.2223    247.3802    272.8647      1.5751      1.7373      1.0000 
     3.1500    468.0000      3.0000     10.0000      0.0000   3154.1739     27.5014      1.1524      1.1269   1540.4190    247.7846    273.1733      1.5775      1.7391      1.0000 
     3.1500    475.0000      3.0000     10.0000      0.0000   3155.5486     27.5051      1.1524      1.1270   1540.6125    248.1815    273.4761      1.5798      1.7408      1.0000 
     3.1500    482.0000      3.0000     10.0000      0.0000   3156.9025     27.5086      1.1524      1.1270   1540.8030    248.5711    273.7734      1.5821      1.7425      1.0000 
     3.1500    489.0000      3.0000     10.0000      0.0000   3158.2363     27.5122      1.1524      1.1271   1540.9904    248.9537    274.0654      1.5843      1.7441      1.0000 
     3.1500    496.0000      3.0000     10.0000      0.0000   3159.5505     27.5156      1.1525      1.1272   1541.1749    249.3294    274.3522      1.5865      1.7457      1.0000 
     3.1500    503.0000      3.0000     10.0000      0.0000   3160.8457     27.5191      1.1525      1.1273   1541.3566    249.6986    274.6340      1.5887      1.7473      1.0000 
     3.1500    510.0000      3.0000     10.0000      0.0000   3162.1224     27.5224      1.1525      1.1273   1541.5355    250.0615    274.9110      1.5908      1.7489      1.0000 
     3.1500    517.0000      3.0000     10.0000      0.0000   3163.3811     27.5258      1.1525      1.1274   1541.7118    250.4181    275.1832      1.5929      1.7504      1.0000 
     3.1500    524.0000      3.0000     10.0000      0.0000   3164.6223     27.5290      1.1525      1.1275   1541.8855    250.7688    275.4509      1.5949      1.7519      1.0000 
     3.1500    531.0000      3.0000     10.0000      0.0000   3165.8465     27.5323      1.1526      1.1275   1542.0566    251.1136    275.7142      1.5969      1.7534      1.0000 
     3.1500    538.0000      3.0000     10.0000      0.0000   3167.0541     27.5355      1.1526      1.1276   1542.2253    251.4528    275.9732      1.5989      1.7548      1.0000 
     3.2000     90.0000      3.0000     10.0000      0.0000   2991.4145     27.1851      1.1498      1.1187   1512.9273    192.2834    231.5946      1.2464      1.5012      1.0000 
     3.2000     97.0000      3.0000     10.0000      0.0000   2998.4534     27.2032      1.1499      1.1191   1514.0099    195.3231    233.7441      1.2652      1.5140      1.0000 
     3.2000    104.0000      3.0000     10.0000      0.0000   3004.9988     27.2200      1.1500      1.1195   1515.0127    198.0922    235.7187      1.2822      1.5258      1.0000 
     3.2000    111.0000      3.0000     10.0000      0.0000   3011.1149     27.2358      1.1501      1.1198   1515.9463    200.6315    237.5422      1.2979      1.5367      1.0000 
     3.2000    118.0000      3.0000     10.0000      0.0000   3016.8540     27.2506      1.1502      1.1201   1516.8193    202.9735    239.2343      1.3123      1.5467      1.0000 
     3.2000    125.0000      3.0000     10.0000      0.0000   3022.2594     27.2646      1.1502      1.1204   1517.6389    205.1445    240.8111      1.3256      1.5561      1.0000 
     3.2000    132.0000      3.0000     10.0000      0.0000   3027.3674     27.2778      1.1503      1.1207   1518.4110    207.1657    242.2858      1.3380      1.5648      1.0000 
     3.2000    139.0000      3.0000     10.0000      0.0000   3032.2086     27.2904      1.1504      1.1209   1519.1407    209.0550    243.6699      1.3495      1.5730      1.0000 
     3.2000    146.0000      3.0000     10.0000      0.0000   3036.8093     27.3023      1.1504      1.1212   1519.8321    210.8273    244.9727      1.3604      1.5807      1.0000 
     3.2000    153.0000      3.0000     10.0000      0.0000   3041.1918     27.3136      1.1505      1.1214   1520.4891    212.4949    246.2026      1.3705      1.5879      1.0000 
     3.2000    160.0000      3.0000     10.0000      0.0000   3045.3758     27.3245      1.1505      1.1217   1521.1146    214.0686    247.3664      1.3801      1.5948      1.0000 
     3.2000    167.0000      3.0000     10.0000      0.0000   3049.3781     27.3349      1.1506      1.1219   1521.7116    215.5576    248.4704      1.3892      1.6013      1.0000 
     3.2000    174.0000      3.0000     10.0000      0.0000   3053.2137     27.3449      1.1506      1.1221   1522.2823    216.9698    249.5197      1.3977      1.6074      1.0000 
     3.2000    181.0000      3.0000     10.0000      0.0000   3056.8957     27.3544      1.1507      1.1223   1522.8289    218.3121    250.5191      1.4059      1.6133      1.0000 
     3.2000    188.0000      3.0000     10.0000      0.0000   3060.4358     27.3636      1.1507      1.1225   1523.3533    219.5904    251.4726      1.4136      1.6189      1.0000 
     3.2000    195.0000      3.0000     10.0000      0.0000   3063.8444     27.3725      1.1508      1.1227   1523.8572    220.8101    252.3839      1.4210      1.6242      1.0000 
     3.2000    202.0000      3.0000     10.0000      0.0000   3067.1306     27.3811      1.1508      1.1229   1524.3420    221.9759    253.2563      1.4281      1.6293      1.0000 
     3.2000    209.0000      3.0000     10.0000      0.0000   3070.3029     27.3893      1.1509      1.1231   1524.8090    223.0920    254.0925      1.4348      1.6342      1.0000 
     3.2000    216.0000      3.0000     10.0000      0.0000   3073.3688     27.3973      1.1509      1.1232   1525.2596    224.1620    254.8952      1.4412      1.6388      1.0000 
     3.2000    223.0000      3.0000     10.0000      0.0000   3076.3351     27.4051      1.1510      1.1234   1525.6947    225.1892    255.6667      1.4474      1.6433      1.0000 
     3.2000    230.0000      3.0000     10.0000      0.0000   3079.2078     27.4126      1.1510      1.1236   1526.1153    226.1767    256.4091      1.4534      1.6477      1.0000 
     3.2000    237.0000      3.0000     10.0000      0.0000   3081.9927     27.4198      1.1511      1.1237   1526.5223    227.1271    257.1243      1.4591      1.6518      1.0000 
     3.2000    244.0000      3.0000     10.0000      0.0000   3084.6948     27.4269      1.1511      1.1239   1526.9166    228.0429    257.8141      1.4646      1.6558      1.0000 
     3.2000    251.0000      3.0000     10.0000      0.0000   3087.3189     27.4338      1.1511      1.1240   1527.2989    228.9264    258.4800      1.4699      1.6597      1.0000 
     3.2000    258.0000      3.0000     10.0000      0.0000   3089.8693     27.4404      1.1512      1.1242   1527.6698    229.7794    259.1234      1.4750      1.6634      1.0000 
     3.2000    265.0000      3.0000     10.0000      0.0000   3092.3498     27.4469      1.1512      1.1243   1528.0300    230.6038    259.7457      1.4800      1.6670      1.0000 
     3.2000    272.0000      3.0000     10.0000      0.0000   3094.7642     27.4532      1.1512      1.1245   1528.3800    231.4013    260.3481      1.4848      1.6705      1.0000 
     3.2000    279.0000      3.0000     10.0000      0.0000   3097.1158     27.4594      1.1513      1.1246   1528.7205    232.1735    260.9317      1.4894      1.6739      1.0000 
     3.2000    286.0000      3.0000     10.0000      0.0000   3099.4077     27.4654      1.1513      1.1247   1529.0518    232.9218    261.4975      1.4939      1.6771      1.0000 
     3.2000    293.0000      3.0000     10.0000      0.0000   3101.6428     27.4713      1.1513      1.1249   1529.3744    233.6474    262.0464      1.4982      1.6803      1.0000 
     3.2000    300.0000      3.0000     10.0000      0.0000   3103.8239     27.4770      1.1514      1.1250   1529.6888    234.3516    262.5793      1.5024      1.6834      1.0000 
     3.2000    307.0000      3.0000     10.0000      0.0000   3105.9534     27.4826      1.1514      1.1251   1529.9954    235.0355    263.0971      1.5065      1.6863      1.0000 
     3.2000    314.0000      3.0000     10.0000      0.0000   3108.0336     27.4880      1.1514      1.1252   1530.2945    235.7001    263.6005      1.5104      1.6892      1.0000 
     3.2000    321.0000      3.0000     10.0000      0.0000   3110.0668     27.4934      1.1515      1.1253   1530.5864    236.3464    264.0902      1.5143      1.6921      1.0000 
     3.2000    328.0000      3.0000     10.0000      0.0000   3112.0549     27.4986      1.1515      1.1255   1530.8715    236.9753    264.5669      1.5180      1.6948      1.0000 
     3.2000    335.0000      3.0000     10.0000      0.0000   3113.9999     27.5037      1.1515      1.1256   1531.1500    237.5875    265.0310      1.5217      1.6975      1.0000 
     3.2000    342.0000      3.0000     10.0000      0.0000   3115.9036     27.5087      1.1516      1.1257   1531.4223    238.1839    265.4834      1.5252      1.7001      1.0000 
     3.2000    349.0000      3.0000     10.0000      0.0000   3117.7677     27.5136      1.1516      1.1258   1531.6886    238.7652    265.9243      1.5287      1.7026      1.0000 
     3.2000    356.0000      3.0000     10.0000      0.0000   3119.5936     27.5184      1.1516      1.1259   1531.9492    239.3320    266.3544      1.5321      1.7050      1.0000 
     3.2000    363.0000      3.0000     10.0000      0.0000   3121.3830     27.5231      1.1517      1.1260   1532.2042    239.8851    266.7742      1.5353      1.7074      1.0000 
     3.2000    370.0000      3.0000     10.0000      0.0000   3123.1372     27.5277      1.1517      1.1261   1532.4539    240.4249    267.1840      1.5386      1.7098      1.0000 
     3.2000    377.0000      3.0000     10.0000      0.0000   3124.8576     27.5322      1.1517      1.1262   1532.6986    240.9520    267.5843      1.5417      1.7121      1.0000 
     3.2000    384.0000      3.0000     10.0000      0.0000   3126.5453     27.5367      1.1517      1.1263   1532.9383    241.4671    267.9754      1.5447      1.7143      1.0000 
     3.2000    391.0000      3.0000     10.0000      0.0000   3128.2016     27.5410      1.1518      1.1264   1533.1734    241.9705    268.3578      1.5477      1.7165      1.0000 
     3.2000    398.0000      3.0000     10.0000      0.0000   3129.8277     27.5453      1.1518      1.1265   1533.4038    242.4627    268.7317      1.5506      1.7186      1.0000 
     3.2000    405.0000      3.0000     10.0000      0.0000   3131.4245     27.5495      1.1518      1.1266   1533.6299    242.9441    269.0975      1.5535      1.7207      1.0000 
     3.2000    412.0000      3.0000     10.0000      0.0000   3132.9930     27.5537      1.1519      1.1267   1533.8518    243.4153    269.4556      1.5563      1.7228      1.0000 
     3.2000    419.0000      3.0000     10.0000      0.0000   3134.5343     27.5577      1.1519      1.1268   1534.0696    243.8765    269.8061      1.5590      1.7248      1.0000 
     3.2000    426.0000      3.0000     10.0000      0.0000   3136.0493     27.5617      1.1519      1.1269   1534.2835    244.3281    270.1495      1.5617      1.7267      1.0000 
     3.2000    433.0000      3.0000     10.0000      0.0000   3137.5387     27.5656      1.1519      1.1269   1534.4935    244.7706    270.4858      1.5643      1.7286      1.0000 
     3.2000    440.0000      3.0000     10.0000      0.0000   3139.0035     27.5695      1.1520      1.1270   1534.6999    245.2041    270.8155      1.5668      1.7305      1.0000 
     3.2000    447.0000      3.0000     10.0000      0.0000   3140.4444     27.5733      1.1520      1.1271   1534.9027    245.6291    271.1387      1.5693      1.7323      1.0000 
     3.2000    454.0000      3.0000     10.0000      0.0000   3141.8621     27.5771      1.1520      1.1272   1535.1021    246.0458    271.4556      1.5718      1.7341      1.0000 
     3.2000    461.0000      3.0000     10.0000      0.0000   3143.2574     27.5807      1.1520      1.1273   1535.2981    246.4546    271.7665      1.5742      1.7359      1.0000 
     3.2000    468.0000      3.0000     10.0000      0.0000   3144.6310     27.5844      1.1520      1.1274   1535.4909    246.8556    272.0716      1.5766      1.7376      1.0000 
     3.2000    475.0000      3.0000     10.0000      0.0000   3145.9834     27.5879      1.1521      1.1274   1535.6806    247.2492    272.3710      1.5789      1.7393      1.0000 
